id,ID,ID_source,GivenName,MiddleName,FamilyName,Sex,DOB,Race,DOB_YR,DOB_MO,DOB_DY,is_match,Class,Weight,cutpnt
459,479,dat1_RWG2FQ8LH8,RYAN,CHRISTOPHER,TAYLOR,M,11/3/2019,NHOPI,2019,11,3,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
147,482,dat2_2016AB42434,JOSEPH,BRANDON,LEE,M,7/22/2016,White,2016,7,22,,,,NA
462,482,dat1_7Y9LHXLLZC,JOSEPH,BRANDON,LEE,M,7/22/2016,White,2016,7,22,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
149,485,dat2_2018AB20821,BRANDON,ALEXANDER,TORRES,M,10/30/2018,Asian,2018,10,30,,,,NA
465,485,dat1_CAL0TQOH0G,BRANDON,ALEXANDER,TORRES,M,10/30/2018,Asian,2018,10,30,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
150,488,dat2_2016AB94910,KEVIN,ALEXANDER,PEREZ,M,8/5/2016,AIAN,2016,8,5,,,,NA
468,488,dat1_51NKILZ6E6,KEVIN,ALEXANDER,PEREZ,M,8/5/2016,AIAN,2016,8,5,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
151,492,dat2_2019AB21893,JUSTIN,MICHAEL,FOSTER,M,9/10/2019,Black,2019,9,10,,,,NA
472,492,dat1_L4R48624FW,JUSTIN,MICHAEL,FOSTER,M,9/10/2019,Black,2019,9,10,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
152,494,dat2_2016AB68299,TIMOTHY,STEVEN,RODRIGUEZ,M,11/6/2016,AIAN,2016,11,6,,,,NA
474,494,dat1_8IF3FPR70K,TIMOTHY,STEVEN,RODRIGUEZ,M,11/6/2016,AIAN,2016,11,6,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
154,499,dat2_2017AB32841,ALEXANDER,NICHOLAS,YOUNG,M,3/19/2017,White,2017,3,19,,,,NA
479,499,dat1_78FAIORMRJ,ALEXANDER,NICHOLAS,YOUNG,M,3/19/2017,White,2017,3,19,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
155,500,dat2_2016AB93445,DYLAN,BENJAMIN,HALL,M,10/19/2016,White,2016,10,19,,,,NA
480,500,dat1_K151G7IL79,DYLAN,BENJAMIN,HALL,M,10/19/2016,White,2016,10,19,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
156,503,dat2_2020AB54874,MASON,JOSEPH,LEWIS,M,12/8/2020,Black,2020,12,8,,,,NA
483,503,dat1_ARA4LD1II0,MASON,JOSEPH,LEWIS,M,12/8/2020,Black,2020,12,8,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
157,504,dat2_2016AB02286,BLAKE,CHRISTOPHER,ANDERSON,M,9/22/2016,NHOPI,2016,9,22,,,,NA
484,504,dat1_4TXW4JYCDY,BLAKE,,ANDERSON,M,9/22/2016,NHOPI,2016,9,22,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
158,509,dat2_2017AB67351,CODY,RICHARD,CLARK,M,8/30/2017,Asian,2017,8,30,,,,NA
489,509,dat1_R9C0NEQ6LV,CODY,RICHARD,CLARK,M,8/30/2017,Asian,2017,8,30,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
161,520,dat2_2020AB92214,NICHOLAS,JOSEPH,ROBERTS,M,1/1/2020,White,2020,1,1,,,,NA
500,520,dat1_8CY9H4HHB7,NICHOLAS,JOSEPH,ROBERTS,M,1/1/2020,White,2020,1,1,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
162,526,dat2_2020AB97587,DANIEL,MATTHEW,RAMIREZ,M,4/22/2020,Black,2020,4,22,,,,NA
506,526,dat1_I6W1HMV9JM,DANIEL,MATTHEW,RAMIREZ,M,4/22/2020,Black,2020,4,22,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
163,530,dat2_2017AB95998,NICHOLAS,CHRISTOPHER,TAYLOR,M,3/24/2017,White,2017,3,24,,,,NA
510,530,dat1_OR41XKOBXJ,NICHOLAS,CHRISTOPHER,TAYLOR,M,3/24/2017,White,2017,3,24,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
165,534,dat2_2017AB80733,NATHAN,MATTHEW,ROBINSON,M,12/5/2017,White,2017,12,5,,,,NA
514,534,dat1_VD3WEFID8R,NATHAN,MATTHEW,ROBINSON,M,12/5/2017,White,2017,12,5,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
168,543,dat2_2019AB29945,CALEB,MICHAEL,COOPER,M,2/18/2019,White,2019,2,18,,,,NA
523,543,dat1_K6QKI0DSC4,CALEB,MICHAEL,COOPER,M,2/18/2019,White,2019,2,18,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
169,546,dat2_2020AB44207,ROBERT,JOSEPH,MORRIS,M,7/7/2020,White,2020,7,7,,,,NA
526,546,dat1_JY83YBE40M,ROBERT,JOSEPH,MORRIS,M,7/7/2020,White,2020,7,7,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
170,548,dat2_2017AB08165,CHRISTOPHER,RYAN,CLARK,M,1/31/2017,White,2017,1,31,,,,NA
528,548,dat1_OWDSYXK11P,CHRISTOPHER,RYAN,CLARK,M,1/31/2017,White,2017,1,31,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
172,556,dat2_2019AB75315,MASON,CHRISTOPHER,PEREZ,M,12/28/2019,NHOPI,2019,12,28,,,,NA
536,556,dat1_ATPKN952SZ,MASON,CHRISTOPHER,PEREZ,M,12/28/2019,NHOPI,2019,12,28,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
173,560,dat2_2016AB92524,BRIAN,DAVID,RAMIREZ,M,3/25/2016,Black,2016,3,25,,,,NA
540,560,dat1_MKYPCCH0MI,BRIAN,DAVID,RAMIREZ,M,3/25/2016,Black,2016,3,25,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
174,567,dat2_2020AB35006,WILLIAM,PATRICK,EDWARDS,M,12/10/2020,NHOPI,2020,12,10,,,,NA
547,567,dat1_9I8P7JFHCF,WILLIAM,PATRICK,EDWARDS,M,12/10/2020,NHOPI,2020,12,10,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
175,568,dat2_2016AB63691,TYLER,JAMES,MILLER,M,5/14/2016,White,2016,5,14,,,,NA
548,568,dat1_0NYZDCEM3R,TYLER,JAMES,MILLER,M,5/14/2016,White,2016,5,14,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
176,572,dat2_2020AB60191,CHRISTOPHER,MATTHEW,ROSS,M,1/20/2020,Black,2020,1,20,,,,NA
552,572,dat1_3NWOETBGZD,CHRISTOPHER,MATTHEW,ROSS,M,1/20/2020,Black,2020,1,20,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
177,574,dat2_2018AB23878,TIMOTHY,JOHN,WRIGHT,M,11/11/2018,White,2018,11,11,,,,NA
554,574,dat1_AQKCHYTFES,TIMOTHY,JOHN,WRIGHT,M,11/11/2018,White,2018,11,11,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
178,577,dat2_2016AB54850,ALEXANDER,JOSEPH,BROOKS,M,2/12/2016,White,2016,2,12,,,,NA
557,577,dat1_BTFYFJZZT0,ALEXANDER,JOSEPH,BROOKS,M,2/12/2016,White,2016,2,12,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
179,586,dat2_2019AB34182,ADAM,WILLIAM,HAYES,M,2/3/2019,White,2019,2,3,,,,NA
566,586,dat1_SG6YGJXRZ0,ADAM,WILLIAM,HAYES,M,2/3/2019,White,2019,2,3,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
180,589,dat2_2020AB52460,STEVEN,JOSEPH,COLLINS,M,7/2/2020,White,2020,7,2,,,,NA
569,589,dat1_9PXR1MF92J,STEVEN,JOSEPH,COLLINS,M,7/2/2020,White,2020,7,2,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
181,592,dat2_2018AB88518,CHRISTOPHER,JOHN,WATSON,M,8/15/2018,Black,2018,8,15,,,,NA
572,592,dat1_EQLWPC3KFB,CHRISTOPHER,JOHN,WATSON,M,8/15/2018,Black,2018,8,15,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
182,593,dat2_2016AB99492,RYAN,ALEXANDER,COX,M,11/28/2016,NHOPI,2016,11,28,,,,NA
573,593,dat1_D6NNRIDTVS,RYAN,ALEXANDER,COX,M,11/28/2016,NHOPI,2016,11,28,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
183,609,dat2_2018AB22375,BRANDON,ANTHONY,FLORES,M,9/30/2018,Asian,2018,9,30,,,,NA
589,609,dat1_TLMWJTGK22,BRANDON,,FLORES,M,9/30/2018,Asian,2018,9,30,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
184,610,dat2_2017AB55788,DANIEL,PATRICK,CLARK,M,2/20/2017,Asian,2017,2,20,,,,NA
590,610,dat1_C9IH1VMAHH,DANIEL,,CLARK,M,2/20/2017,Asian,2017,2,20,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
186,615,dat2_2019AB33781,ZACHARY,MATTHEW,COOPER,M,12/13/2019,NHOPI,2019,12,13,,,,NA
595,615,dat1_3R2IUBEIHL,ZACHARY,,COOPER,M,12/13/2019,NHOPI,2019,12,13,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
187,616,dat2_2017AB54191,ERIC,JAMES,WARD,M,8/2/2017,Black,2017,8,2,,,,NA
596,616,dat1_5EAO2TIKK1,ERIC,,WARD,M,8/2/2017,Black,2017,8,2,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
188,619,dat2_2017AB06563,WILLIAM,ANDREW,REYES,M,6/8/2017,White,2017,6,8,,,,NA
599,619,dat1_JY58IHK9SN,WILLIAM,ANDREW,REYES,M,6/8/2017,White,2017,6,8,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
190,621,dat2_2017AB24800,MATTHEW,RYAN,COLEMAN,M,3/22/2017,AIAN,2017,3,22,,,,NA
601,621,dat1_A0KO3J54JQ,MATTHEW,RYAN,COLEMAN,M,3/22/2017,AIAN,2017,3,22,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
194,630,dat2_2019AB07928,MATTHEW,TYLER,PETERSON,M,7/13/2019,White,2019,7,13,,,,NA
610,630,dat1_HFAWRIO9GF,MATTHEW,TYE,PETERSON,M,7/13/2019,,2019,7,13,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
196,635,dat2_2019AB86797,JOSEPH,JONATHAN,COX,M,11/29/2019,White,2019,11,29,,,,NA
615,635,dat1_N5IN6L9YYM,JOSEPH,JONATHAN,COX,M,11/29/2019,White,2019,11,29,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
197,637,dat2_2018AB89998,KEVIN,PAUL,BROWN,M,9/9/2018,Black,2018,9,9,,,,NA
617,637,dat1_ROYRA2G91E,KEVIN,PAUL,BROWN,M,9/9/2018,Black,2018,9,9,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
198,638,dat2_2020AB92672,BRANDON,ANTHONY,GREEN,M,7/24/2020,White,2020,7,24,,,,NA
618,638,dat1_DN0B2TXL97,BRANDON,ANTHONY,GREEN,M,7/24/2020,White,2020,7,24,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
201,657,dat2_2018AB73566,JACOB,TIMOTHY,THOMPSON,M,3/16/2018,Black,2018,3,16,,,,NA
637,657,dat1_MTNKV878O4,JACOB,TIMOTHY,THOMPSON,M,3/16/2018,Black,2018,3,16,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
202,660,dat2_2019AB50257,ALEXANDER,DAVID,WRIGHT,M,9/6/2019,Black,2019,9,6,,,,NA
640,660,dat1_XRJWYGJ6HD,ALEXANDER,DAVID,WRIGHT,M,9/6/2019,Black,2019,9,6,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
203,661,dat2_2018AB86743,BENJAMIN,TYLER,HERNANDEZ,M,5/12/2018,White,2018,5,12,,,,NA
641,661,dat1_XO6C64ZLA8,BENJAMIN,TYLER,HERNANDEZ,M,5/12/2018,White,2018,5,12,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
204,666,dat2_2020AB94307,KEVIN,JACOB,WHITE,M,12/28/2020,White,2020,12,28,,,,NA
646,666,dat1_IH94F9CUPO,KEVIN,JACOB,WHITE,M,12/28/2020,White,2020,12,28,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
205,671,dat2_2018AB15540,KIM,MINJI,PARK,F,10/15/2018,Asian,2018,10,15,,,,NA
651,671,dat1_089J5GRUOM,KIM,,PARK,F,10/15/2018,Asian,2018,10,15,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
207,680,dat2_2018AB53385,TAO,WEI,ZHANG,M,8/25/2018,Asian,2018,8,25,,,,NA
660,680,dat1_1XU2MQXVT5,TAO,WEI,ZHANG,M,8/25/2018,Asian,2018,8,25,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
208,681,dat2_2019AB33610,SHINICHI,NAKAMURA,ITO,M,2/7/2019,Asian,2019,2,7,,,,NA
661,681,dat1_NCKLX9BO7M,SHINICHI,NAKAMURA,ITO,M,2/7/2019,Asian,2019,2,7,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
209,690,dat2_2016AB82240,SEUNGHEE,LEE,KIM,M,9/15/2016,Asian,2016,9,15,,,,NA
670,690,dat1_1ST3OATY8Q,SEUNGHEE,LEE,KIM,M,9/15/2016,Asian,2016,9,15,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
210,692,dat2_2019AB27661,YUKI,SUKI,MATSUDA,F,11/4/2019,Asian,2019,11,4,,,,NA
672,692,dat1_YQ0QZ46G1K,YUKI,SUKI,MATSUDA,F,11/4/2019,Asian,2019,11,4,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
212,695,dat2_2018AB96812,ZHANG,JUN,LIU,M,6/27/2018,Asian,2018,6,27,,,,NA
675,695,dat1_NKS61R8DPH,ZHANG,JUN,LIU,M,6/27/2018,Asian,2018,6,27,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
213,698,dat2_2017AB89847,HANAE,SO,TANAKA,F,11/22/2017,Asian,2017,11,22,,,,NA
678,698,dat1_Q56N2HOG5S,HANAE,SO,TANAKA,F,11/22/2017,Asian,2017,11,22,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
214,707,dat2_2019AB15339,LUCIA,RAQUEL,LOPEZ,F,9/20/2019,AIAN,2019,9,20,,,,NA
687,707,dat1_FQKPY3APU8,LUCIA,RAQUEL,LOPEZ,F,9/20/2019,AIAN,2019,9,20,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
215,709,dat2_2018AB31524,GLORIA,BEATRIZ,ORTIZ,F,8/12/2018,Asian,2018,8,12,,,,NA
689,709,dat1_PS7PZXGYIM,GLORIA,BEATRIZ,ORTIZ,F,8/12/2018,Asian,2018,8,12,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
216,717,dat2_2019AB80946,XIMENA,GUADALUPE,GONZALEZ,F,9/30/2019,White,2019,9,30,,,,NA
697,717,dat1_8VFGX6WD1O,XIMENA,GUADALUPE,GONZALEZ,F,9/30/2019,White,2019,9,30,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
217,718,dat2_2018AB92403,LORENA,PATRICIA,PACHECO,F,6/17/2018,Asian,2018,6,17,,,,NA
698,718,dat1_EBYXSK6AU2,LORENA,PATRICIA,PACHECO,F,6/17/2018,Asian,2018,6,17,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
219,721,dat2_2016AB58386,ANA,CECILIA,NAVARRO,F,3/31/2016,AIAN,2016,3,31,,,,NA
701,721,dat1_M50VXKOY88,ANA,CECILIA,NAVARRO,F,3/31/2016,AIAN,2016,3,31,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
220,722,dat2_2019AB66262,ISADORA,RENATA,VELAZQUEZ,F,7/25/2019,Black,2019,7,25,,,,NA
702,722,dat1_JV1UXS9LVG,ISADORA,RENATA,VELAZQUEZ,F,7/25/2019,Black,2019,7,25,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
222,726,dat2_2016AB22816,SOFIA,ESPERANZA,FUENTES,F,6/11/2016,Black,2016,6,11,,,,NA
706,726,dat1_FVWIJW8YVG,SOFIA,ESPERANZA,FUENTES,F,6/11/2016,Black,2016,6,11,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
223,729,dat2_2019AB74312,ANABEL,LOURDES,AGUILAR,F,3/9/2019,Black,2019,3,9,,,,NA
709,729,dat1_WNT1JPAJ5F,ANABEL,LOURDES,AGUILAR,F,3/9/2019,Black,2019,3,9,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
226,751,dat2_2020AB33090,DANIELA,GABRIELA,ROMAN,F,10/15/2020,Asian,2020,10,15,,,,NA
731,751,dat1_BTQLD8LTLK,DANIELA,GABRIELA,ROMAN,F,10/15/2020,Asian,2020,10,15,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
227,753,dat2_2018AB30450,ANDREA,YARETZI,VELASCO,F,7/8/2018,Asian,2018,7,8,,,,NA
733,753,dat1_EBNAF29WW5,ANDREA,YARETZI,VELASCO,F,7/8/2018,Asian,2018,7,8,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
229,755,dat2_2017AB28892,GLORIA,XOCHITL,MORENO,F,4/7/2017,AIAN,2017,4,7,,,,NA
735,755,dat1_9KHFPJYSE3,GLORIA,XOCHITL,MORENO,F,4/7/2017,AIAN,2017,4,7,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
230,756,dat2_2016AB34683,EMILIA,IVONNE,SEPULVEDA,F,12/10/2016,NHOPI,2016,12,10,,,,NA
736,756,dat1_MUXMN5VCQJ,EMILIA,IVONNE,SEPULVEDA,F,12/10/2016,NHOPI,2016,12,10,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
232,772,dat2_2020AB82421,MARISOL,ESTHER,BARRERA,F,10/16/2020,Black,2020,10,16,,,,NA
752,772,dat1_YV6X831G38,MARISOL,ESTHER,BARRERA,F,10/16/2020,Black,2020,10,16,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
234,774,dat2_2018AB06731,PRISCILA,ANA,VALENZUELA,F,7/31/2018,White,2018,7,31,,,,NA
754,774,dat1_BJXDWPKHV2,PRISCILA,ANA,VALENZUELA,F,7/31/2018,White,2018,7,31,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
236,776,dat2_2017AB09524,LETICIA,ITZEL,VALENCIA,F,11/4/2017,Black,2017,11,4,,,,NA
756,776,dat1_NCTKIL62NL,LETICIA,ITZEL,VALENCIA,F,11/4/2017,Black,2017,11,4,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
237,793,dat2_2019AB33869,ALEJANDRO,JOSE,PEREZ,M,6/27/2019,NHOPI,2019,6,27,,,,NA
773,793,dat1_VM8FB66JSI,ALEJANDRO,JOSE,PEREZ,M,6/27/2019,NHOPI,2019,6,27,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
238,796,dat2_2017AB79690,RICARDO,DANIEL,TORRES,M,12/17/2017,NHOPI,2017,12,17,,,,NA
776,796,dat1_7ZM2AVMYQ4,RICARDO,DANIEL,TORRES,M,12/17/2017,NHOPI,2017,12,17,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
239,801,dat2_2020AB96380,JOSE,EDUARDO,GONZALEZ,M,4/2/2020,Black,2020,4,2,,,,NA
781,801,dat1_4JZNKL0TR2,JOSE,EDUARDO,GONZALEZ,M,4/2/2020,Black,2020,4,2,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
240,803,dat2_2018AB77073,FRANCISCO,JAVIER,DIAZ,M,7/22/2018,Black,2018,7,22,,,,NA
783,803,dat1_EG68DP4NCQ,FRANCISCO,JAVIER,DIAZ,M,7/22/2018,Black,2018,7,22,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
241,804,dat2_2019AB33376,JUAN,PABLO,HERNANDEZ,M,12/14/2019,NHOPI,2019,12,14,,,,NA
784,804,dat1_BE1R9M8RFP,JUAN,PABLO,HERNANDEZ,M,12/14/2019,NHOPI,2019,12,14,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
242,805,dat2_2016AB01906,MANUEL,ALEJANDRO,MARTINEZ,M,3/28/2016,Black,2016,3,28,,,,NA
785,805,dat1_3V42VIYY5X,MANUEL,ALEJANDRO,MARTINEZ,M,3/28/2016,Black,2016,3,28,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
246,813,dat2_2020AB32912,PEDRO,PABLO,RAMIREZ,M,6/6/2020,White,2020,6,6,,,,NA
793,813,dat1_PBOMHXC76K,PEDRO,PABLO,RAMIREZ,M,6/6/2020,White,2020,6,6,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
247,818,dat2_2018AB20459,ANGEL,LUIS,GONZALEZ,M,8/16/2018,Asian,2018,8,16,,,,NA
798,818,dat1_OTJFW9QNAV,ANGEL,LUIS,GONZALEZ,M,8/16/2018,Asian,2018,8,16,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
248,819,dat2_2019AB24251,VICTOR,HUGO,ORTIZ,M,6/20/2019,White,2019,6,20,,,,NA
799,819,dat1_LDJFFJK776,VICTOR,HUGO,ORTIZ,M,6/20/2019,White,2019,6,20,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
249,821,dat2_2017AB82078,GABRIEL,EDUARDO,RODRIGUEZ,M,3/1/2017,AIAN,2017,3,1,,,,NA
801,821,dat1_NKCQ88SSX4,GABRIEL,EDUARDO,RODRIGUEZ,M,3/1/2017,AIAN,2017,3,1,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
250,826,dat2_2019AB61957,GUILLERMO,ANTONIO,RAMOS,M,8/11/2019,Black,2019,8,11,,,,NA
806,826,dat1_6Q9D4IZN02,GUILLERMO,ANTONIO,RAMOS,M,8/11/2019,Black,2019,8,11,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
251,829,dat2_2018AB40414,HECTOR,DAVID,CRUZ,M,7/28/2018,Black,2018,7,28,,,,NA
809,829,dat1_UQLLAAYUP3,HECTOR,DAVID,CRUZ,M,7/28/2018,Black,2018,7,28,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
252,830,dat2_2019AB60153,RICARDO,JOSE,RODRIGUEZ,M,12/21/2019,White,2019,12,21,,,,NA
810,830,dat1_ITO0ZOPQQR,RICARDO,JOSE,RODRIGUEZ,M,12/21/2019,White,2019,12,21,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
253,832,dat2_2020AB29414,JUAN,ANTONIO,FLORES,M,11/26/2020,AIAN,2020,11,26,,,,NA
812,832,dat1_R60F253BL3,JUAN,ANTONIO,FLORES,M,11/26/2020,AIAN,2020,11,26,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
254,834,dat2_2016AB06070,LUIS,ENRIQUE,GONZALEZ,M,8/4/2016,White,2016,8,4,,,,NA
814,834,dat1_T37F1THWX2,LUIS,ENRIQUE,GONZALEZ,M,8/4/2016,White,2016,8,4,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
255,837,dat2_2018AB37638,JAVIER,ARTURO,RAMIREZ,M,1/17/2018,Black,2018,1,17,,,,NA
817,837,dat1_79LR7ZL0D5,JAVIER,ARTURO,RAMIREZ,M,1/17/2018,Black,2018,1,17,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
256,838,dat2_2018AB23087,ROBERTO,ANTONIO,HERNANDEZ,M,12/6/2018,White,2018,12,6,,,,NA
818,838,dat1_F0EMTH4WWQ,ROBERTO,ANTONIO,HERNANDEZ,M,12/6/2018,White,2018,12,6,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
257,844,dat2_2018AB56618,JUAN,CARLOS,CHAVEZ,M,8/25/2018,AIAN,2018,8,25,,,,NA
824,844,dat1_IXVWV25ITI,JUAN,CARLOS,CHAVEZ,M,8/25/2018,AIAN,2018,8,25,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
259,851,dat2_2017AB06241,MIGUEL,ANGEL,SANCHEZ,M,6/13/2017,Asian,2017,6,13,,,,NA
831,851,dat1_0U9IRPCYQ1,MIGUEL,ANGEL,SANCHEZ,M,6/13/2017,Asian,2017,6,13,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
265,869,dat2_2018AB42064,RICARDO,GABRIEL,ORTIZ,M,5/5/2018,White,2018,5,5,,,,NA
849,869,dat1_3W6O013GWB,RICARDO,GABRIEL,ORTIZ,M,5/5/2018,White,2018,5,5,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
266,873,dat2_2019AB90189,JUAN,CARLOS,CHAVEZ,M,2/18/2019,White,2019,2,18,,,,NA
853,873,dat1_4YXK27GB7H,JUAN,CARLOS,CHAVEZ,M,2/18/2019,White,2019,2,18,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
267,876,dat2_2017AB52375,ANGEL,LUIS,GONZALEZ,M,8/30/2017,Black,2017,8,30,,,,NA
856,876,dat1_4HISSNRD4P,ANGEL,LUIS,GONZALEZ,M,8/30/2017,Black,2017,8,30,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
268,879,dat2_2019AB68082,GABRIEL,EDUARDO,RODRIGUEZ,M,3/24/2019,NHOPI,2019,3,24,,,,NA
859,879,dat1_VRRYUTYUBW,GABRIEL,EDUARDO,RODRIGUEZ,M,3/24/2019,NHOPI,2019,3,24,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
269,880,dat2_2017AB74668,MIGUEL,ANGEL,SANCHEZ,M,5/12/2017,Asian,2017,5,12,,,,NA
860,880,dat1_85PU7L9BNL,MIGUEL,ANGEL,SANCHEZ,M,5/12/2017,Asian,2017,5,12,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
270,886,dat2_2017AB43883,JOSE,RAMON,ALVAREZ,M,2/21/2017,White,2017,2,21,,,,NA
866,886,dat1_PJK2FDQEUD,JOSE,RAMON,ALVAREZ,M,2/21/2017,White,2017,2,21,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
271,888,dat2_2017AB03757,RANA,MARIAM,ALSAUD,F,8/24/2017,White,2017,8,24,,,,NA
868,888,dat1_3UAZ429Z9D,RANA,MARIAM,ALSAUD,F,8/24/2017,White,2017,8,24,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
272,891,dat2_2017AB61307,ZAHRA,AMIRA,ALMASRI,F,4/19/2017,White,2017,4,19,,,,NA
871,891,dat1_TQ5WI9QN4R,ZAHRA,AMIRA,ALMASRI,F,4/19/2017,White,2017,4,19,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
273,896,dat2_2017AB95639,RASHA,NOOR,ALMAHMOUD,F,6/11/2017,Black,2017,6,11,,,,NA
876,896,dat1_UYFIEEYIO2,RASHA,NOOR,ALMAHMOUD,F,6/11/2017,Black,2017,6,11,1,L,1,"(0.99,1]"
,,,,,,,,,,,,,,,NA
